BLOCK,ACTUAL_P,P_AVE,ERROR
382,5.347481e-02,5.323746e-02,6.759213e-05
383,5.349820e-02,5.323814e-02,6.741907e-05
384,5.344817e-02,5.323869e-02,6.724572e-05
385,5.389803e-02,5.324040e-02,6.709286e-05
386,5.421727e-02,5.324293e-02,6.696676e-05
387,5.391345e-02,5.324467e-02,6.681613e-05
388,5.327353e-02,5.324474e-02,6.664396e-05
389,5.410268e-02,5.324695e-02,6.650913e-05
390,5.513448e-02,5.325179e-02,6.651445e-05
391,5.382526e-02,5.325325e-02,6.636051e-05
392,5.436944e-02,5.325610e-02,6.625228e-05
393,5.375388e-02,5.325737e-02,6.609581e-05
394,5.358828e-02,5.325821e-02,6.593339e-05
395,5.308950e-02,5.325778e-02,6.576785e-05
396,5.232085e-02,5.325541e-02,6.564431e-05
397,5.361435e-02,5.325632e-02,6.548519e-05
398,5.382036e-02,5.325773e-02,6.533599e-05
399,5.427113e-02,5.326027e-02,6.522159e-05
400,5.296000e-02,5.325952e-02,6.506285e-05
