BLOCK,ACTUAL_PE,PE_AVE,ERROR
585,-0.373564,-0.40854,0.00213536
586,-0.37851,-0.408489,0.00213234
587,-0.455609,-0.408569,0.00213021
588,-0.456933,-0.408651,0.00212818
589,-0.543392,-0.40888,0.00213682
590,-0.39949,-0.408864,0.00213326
591,-0.401749,-0.408852,0.00212969
592,-0.416257,-0.408864,0.00212613
593,-0.477673,-0.408981,0.0021257
594,-0.497006,-0.409129,0.00212728
595,-0.413748,-0.409136,0.00212372
596,-0.365503,-0.409063,0.00212142
597,-0.343387,-0.408953,0.00212072
598,-0.363579,-0.408877,0.00211853
599,-0.420735,-0.408897,0.00211508
600,-0.406071,-0.408892,0.00211156
601,-0.434312,-0.408935,0.00210848
602,-0.384393,-0.408894,0.00210537
603,-0.436547,-0.40894,0.00210237
604,-0.467561,-0.409037,0.00210113
605,-0.406142,-0.409032,0.00209767
606,-0.41278,-0.409038,0.00209421
607,-0.453717,-0.409112,0.00209206
608,-0.465902,-0.409205,0.0020907
609,-0.543751,-0.409426,0.00209891
610,-0.448384,-0.40949,0.00209644
611,-0.51202,-0.409658,0.00209971
612,-0.453703,-0.40973,0.00209751
613,-0.385149,-0.40969,0.00209447
614,-0.340079,-0.409576,0.00209413
615,-0.34719,-0.409475,0.00209318
616,-0.385402,-0.409436,0.00209015
617,-0.421239,-0.409455,0.00208685
618,-0.43303,-0.409493,0.00208382
619,-0.425837,-0.40952,0.00208062
620,-0.386168,-0.409482,0.0020776
621,-0.378964,-0.409433,0.00207484
622,-0.373594,-0.409375,0.0020723
623,-0.347866,-0.409276,0.00207133
624,-0.403715,-0.409267,0.00206803
625,-0.412542,-0.409273,0.00206473
626,-0.444336,-0.409329,0.00206219
627,-0.431238,-0.409364,0.00205919
628,-0.400106,-0.409349,0.00205597
629,-0.447495,-0.40941,0.00205359
630,-0.438239,-0.409455,0.00205084
631,-0.467856,-0.409548,0.00204968
632,-0.488345,-0.409673,0.00205023
633,-0.4977,-0.409812,0.0020517
634,-0.466105,-0.4099,0.00205038
635,-0.445225,-0.409956,0.00204791
636,-0.451548,-0.410021,0.00204573
637,-0.38965,-0.409989,0.00204277
638,-0.440913,-0.410038,0.00204014
639,-0.424599,-0.410061,0.00203708
640,-0.39773,-0.410041,0.00203399
641,-0.451007,-0.410105,0.00203182
642,-0.487266,-0.410226,0.0020322
643,-0.433225,-0.410261,0.00202936
644,-0.367286,-0.410195,0.0020273
645,-0.389584,-0.410163,0.00202441
646,-0.449838,-0.410224,0.00202221
647,-0.496306,-0.410357,0.00202346
648,-0.463134,-0.410439,0.00202197
649,-0.480088,-0.410546,0.0020217
650,-0.449203,-0.410605,0.00201947
651,-0.488442,-0.410725,0.0020199
652,-0.52412,-0.410899,0.00202428
653,-0.501361,-0.411037,0.00202591
654,-0.528067,-0.411216,0.0020307
655,-0.457593,-0.411287,0.00202884
656,-0.43649,-0.411326,0.00202611
657,-0.414294,-0.41133,0.00202303
658,-0.387348,-0.411294,0.00202028
659,-0.463511,-0.411373,0.00201877
660,-0.396543,-0.41135,0.00201584
661,-0.314832,-0.411204,0.00201807
662,-0.336695,-0.411092,0.00201815
663,-0.346474,-0.410994,0.00201746
664,-0.408582,-0.410991,0.00201443
665,-0.362261,-0.410917,0.00201273
666,-0.351485,-0.410828,0.00201169
667,-0.380707,-0.410783,0.00200918
668,-0.35007,-0.410692,0.00200822
669,-0.374514,-0.410638,0.00200595
670,-0.396418,-0.410617,0.00200307
671,-0.365055,-0.410549,0.00200123
672,-0.361025,-0.410475,0.00199961
673,-0.399086,-0.410458,0.00199671
674,-0.396685,-0.410438,0.00199385
675,-0.445509,-0.41049,0.00199158
676,-0.376146,-0.410439,0.00198928
677,-0.338649,-0.410333,0.00198917
678,-0.37977,-0.410288,0.00198674
679,-0.335931,-0.410178,0.00198683
680,-0.376327,-0.410129,0.00198453
681,-0.328005,-0.410008,0.00198528
682,-0.378405,-0.409962,0.00198291
683,-0.381962,-0.409921,0.00198043
684,-0.447737,-0.409976,0.00197831
685,-0.417939,-0.409988,0.00197545
686,-0.340813,-0.409887,0.00197515
687,-0.30989,-0.409741,0.00197763
688,-0.336397,-0.409635,0.00197762
689,-0.36542,-0.40957,0.00197579
690,-0.421817,-0.409588,0.00197301
691,-0.411244,-0.409591,0.00197016
692,-0.395312,-0.40957,0.00196742
