BLOCK,ACTUAL_P,P_AVE,ERROR
478,0.0365275,0.0315148,0.000393559
479,0.0388406,0.0315301,0.000393034
480,0.0392914,0.0315463,0.000392548
481,0.0377891,0.0315592,0.000391946
482,0.0390064,0.0315747,0.000391438
483,0.0388745,0.0315898,0.000390919
484,0.0354605,0.0315978,0.000390193
485,0.0329151,0.0316005,0.000389398
486,0.0340592,0.0316056,0.00038863
487,0.0342765,0.0316111,0.00038787
488,0.0340022,0.031616,0.000387106
489,0.0334114,0.0316196,0.000386332
490,0.0339455,0.0316244,0.000385573
491,0.0371707,0.0316357,0.000384953
492,0.0392186,0.0316511,0.000384479
493,0.0402071,0.0316684,0.000384091
494,0.0323883,0.0316699,0.000383316
495,0.0299966,0.0316665,0.000382556
496,0.0296702,0.0316625,0.000381806
497,0.0311231,0.0316614,0.00038104
498,0.0314596,0.031661,0.000380275
499,0.0314605,0.0316606,0.000379513
500,0.0309759,0.0316592,0.000378756
501,0.034895,0.0316657,0.000378055
502,0.032466,0.0316673,0.000377306
503,0.0344351,0.0316728,0.000376596
504,0.0350024,0.0316794,0.000375906
505,0.0357684,0.0316875,0.000375249
506,0.0347017,0.0316935,0.000374555
507,0.036082,0.0317021,0.000373916
508,0.0366446,0.0317118,0.000373307
509,0.0347119,0.0317177,0.00037262
510,0.0352704,0.0317247,0.000371954
511,0.0375898,0.0317362,0.000371403
512,0.03657,0.0317456,0.000370798
513,0.0392868,0.0317603,0.000370366
514,0.0418243,0.0317799,0.000370163
515,0.0402471,0.0317963,0.000369809
516,0.0356125,0.0318037,0.000369166
517,0.0338576,0.0318077,0.000368474
518,0.0380079,0.0318197,0.000367957
519,0.038072,0.0318317,0.000367445
520,0.0390832,0.0318457,0.000367003
521,0.0358705,0.0318534,0.00036638
522,0.0370452,0.0318633,0.000365813
523,0.037699,0.0318745,0.000365284
524,0.0350172,0.0318805,0.000364636
525,0.0356288,0.0318876,0.000364011
526,0.0360199,0.0318955,0.000363404
527,0.0357508,0.0319028,0.000362788
528,0.0332942,0.0319054,0.00036211
529,0.0332591,0.031908,0.000361435
530,0.0350262,0.0319139,0.000360801
531,0.0344305,0.0319186,0.000360152
532,0.0369649,0.0319281,0.0003596
533,0.0385132,0.0319405,0.000359138
534,0.0361175,0.0319483,0.00035855
535,0.0361938,0.0319562,0.000357968
536,0.0330729,0.0319583,0.000357306
537,0.0353945,0.0319647,0.000356698
538,0.0354514,0.0319712,0.000356094
539,0.0371995,0.0319809,0.000355565
540,0.0373993,0.0319909,0.000355049
541,0.0344908,0.0319955,0.000354422
542,0.0352345,0.0320015,0.000353819
543,0.0340725,0.0320053,0.000353188
544,0.0330334,0.0320072,0.000352544
545,0.0310172,0.0320054,0.000351901
546,0.0302081,0.0320021,0.000351272
547,0.0320224,0.0320021,0.00035063
548,0.0345997,0.0320069,0.000350022
549,0.0328464,0.0320084,0.000349388
550,0.0341054,0.0320122,0.000348774
551,0.0380829,0.0320232,0.000348315
552,0.0378031,0.0320337,0.000347841
553,0.033662,0.0320367,0.000347224
554,0.0344058,0.0320409,0.000346624
555,0.0343523,0.0320451,0.000346024
556,0.0386138,0.0320569,0.000345604
557,0.03616,0.0320643,0.000345062
558,0.0342053,0.0320681,0.000344465
559,0.0330371,0.0320699,0.000343853
560,0.0360355,0.0320769,0.000343312
561,0.0367962,0.0320853,0.000342803
562,0.0401175,0.0320996,0.000342491
563,0.0384254,0.0321109,0.000342067
564,0.0426602,0.0321296,0.000341971
565,0.0426803,0.0321483,0.000341875
566,0.0432089,0.0321678,0.000341829
567,0.0420489,0.0321852,0.00034167
568,0.0455091,0.0322087,0.000341873
569,0.0436664,0.0322288,0.000341865
570,0.0335321,0.0322311,0.000341273
571,0.0346196,0.0322353,0.000340701
572,0.042616,0.0322534,0.000340588
573,0.0448332,0.0322754,0.000340701
574,0.037969,0.0322853,0.000340251
575,0.0371525,0.0322938,0.000339765
576,0.0395261,0.0323063,0.000339407
577,0.0354132,0.0323117,0.000338861
578,0.0347157,0.0323159,0.000338301
579,0.0327258,0.0323166,0.000337717
580,0.031934,0.0323159,0.000337136
581,0.0333119,0.0323176,0.00033656
582,0.0352844,0.0323227,0.00033602
583,0.0327894,0.0323235,0.000335445
584,0.0356685,0.0323293,0.000334919
585,0.0348342,0.0323335,0.000334374
586,0.0307408,0.0323308,0.000333814
587,0.0346569,0.0323348,0.000333269
588,0.0355066,0.0323402,0.000332746
589,0.0351775,0.032345,0.000332216
590,0.0364361,0.0323519,0.000331725
591,0.0371191,0.03236,0.000331262
592,0.0389993,0.0323712,0.000330892
593,0.041967,0.0323874,0.00033073
594,0.0399884,0.0324002,0.00033042
595,0.03782,0.0324093,0.000329991
596,0.0368117,0.0324167,0.00032952
597,0.0365098,0.0324235,0.000329039
598,0.0373379,0.0324318,0.000328591
599,0.0386773,0.0324422,0.000328208
600,0.0385607,0.0324524,0.000327819
601,0.0372695,0.0324604,0.000327372
602,0.0358106,0.032466,0.000326875
603,0.0326824,0.0324663,0.000326334
604,0.0281438,0.0324592,0.000325872
605,0.031585,0.0324577,0.000325336
