BLOCK,ACTUAL_T,T_AVE,ERROR
345,8.000143e-01,7.995475e-01,2.565214e-04
346,7.971247e-01,7.995405e-01,2.558755e-04
347,7.947573e-01,7.995268e-01,2.555092e-04
348,8.015601e-01,7.995326e-01,2.548418e-04
349,7.981940e-01,7.995288e-01,2.541404e-04
350,7.968041e-01,7.995210e-01,2.535335e-04
351,8.065774e-01,7.995411e-01,2.536070e-04
352,7.937705e-01,7.995247e-01,2.534158e-04
353,8.051573e-01,7.995406e-01,2.531998e-04
354,8.044251e-01,7.995544e-01,2.528602e-04
355,7.984485e-01,7.995513e-01,2.521671e-04
356,7.987089e-01,7.995490e-01,2.514699e-04
357,7.978705e-01,7.995443e-01,2.508094e-04
358,7.952491e-01,7.995323e-01,2.503956e-04
359,8.013868e-01,7.995374e-01,2.497514e-04
360,7.978350e-01,7.995327e-01,2.491024e-04
361,8.060194e-01,7.995507e-01,2.490596e-04
362,7.981605e-01,7.995468e-01,2.484012e-04
363,8.050749e-01,7.995621e-01,2.481833e-04
364,7.941439e-01,7.995472e-01,2.479475e-04
365,7.970586e-01,7.995404e-01,2.473619e-04
366,8.133587e-01,7.995781e-01,2.495507e-04
367,8.019479e-01,7.995846e-01,2.489542e-04
368,7.998981e-01,7.995854e-01,2.482792e-04
369,8.015067e-01,7.995906e-01,2.476609e-04
370,7.925050e-01,7.995715e-01,2.477309e-04
371,8.032559e-01,7.995814e-01,2.472621e-04
372,7.962910e-01,7.995726e-01,2.467556e-04
373,7.995605e-01,7.995725e-01,2.460940e-04
374,7.953222e-01,7.995612e-01,2.456983e-04
375,8.014291e-01,7.995661e-01,2.450936e-04
376,8.034813e-01,7.995766e-01,2.446628e-04
377,7.941271e-01,7.995621e-01,2.444405e-04
378,8.092594e-01,7.995878e-01,2.451363e-04
379,7.943635e-01,7.995740e-01,2.448768e-04
380,8.028977e-01,7.995827e-01,2.443885e-04
381,8.000856e-01,7.995840e-01,2.437507e-04
382,7.963436e-01,7.995756e-01,2.432601e-04
383,7.973824e-01,7.995698e-01,2.426924e-04
384,7.989070e-01,7.995681e-01,2.420665e-04
385,7.892754e-01,7.995414e-01,2.429096e-04
386,8.095366e-01,7.995673e-01,2.436565e-04
387,7.991631e-01,7.995662e-01,2.430292e-04
388,8.043240e-01,7.995785e-01,2.427120e-04
389,8.018752e-01,7.995844e-01,2.421598e-04
390,7.907245e-01,7.995617e-01,2.426022e-04
391,8.054315e-01,7.995767e-01,2.424457e-04
392,8.117940e-01,7.996078e-01,2.438223e-04
393,7.925919e-01,7.995900e-01,2.438545e-04
394,8.040273e-01,7.996013e-01,2.434956e-04
395,7.953650e-01,7.995905e-01,2.431152e-04
396,8.007819e-01,7.995935e-01,2.425199e-04
397,7.995138e-01,7.995933e-01,2.419091e-04
398,7.960220e-01,7.995844e-01,2.414676e-04
399,7.990812e-01,7.995831e-01,2.408657e-04
400,8.029162e-01,7.995914e-01,2.404077e-04
