step,x,y,z
4003,-29,-39,29
4004,-29,-40,29
4005,-29,-40,28
4006,-29,-39,28
4007,-28,-39,28
4008,-28,-40,28
4009,-27,-40,28
4010,-28,-40,28
4011,-29,-40,28
4012,-28,-40,28
4013,-27,-40,28
4014,-26,-40,28
4015,-27,-40,28
4016,-26,-40,28
4017,-26,-40,27
4018,-25,-40,27
4019,-24,-40,27
4020,-24,-41,27
4021,-24,-42,27
4022,-24,-43,27
4023,-24,-44,27
4024,-24,-45,27
4025,-25,-45,27
4026,-25,-45,26
4027,-25,-45,25
4028,-25,-45,26
4029,-25,-44,26
4030,-25,-44,25
4031,-26,-44,25
4032,-27,-44,25
4033,-27,-44,24
4034,-28,-44,24
4035,-28,-44,25
4036,-27,-44,25
4037,-27,-45,25
4038,-27,-45,24
4039,-27,-46,24
4040,-26,-46,24
4041,-26,-45,24
4042,-26,-44,24
4043,-26,-44,25
4044,-26,-45,25
4045,-27,-45,25
4046,-27,-45,26
4047,-27,-45,27
4048,-27,-45,28
4049,-27,-44,28
4050,-27,-44,29
4051,-27,-45,29
4052,-28,-45,29
4053,-28,-44,29
4054,-28,-44,30
4055,-29,-44,30
4056,-28,-44,30
4057,-29,-44,30
4058,-30,-44,30
4059,-30,-44,31
4060,-31,-44,31
4061,-32,-44,31
4062,-33,-44,31
4063,-34,-44,31
4064,-34,-43,31
4065,-34,-42,31
4066,-34,-43,31
4067,-34,-43,30
4068,-34,-42,30
4069,-35,-42,30
4070,-35,-42,29
4071,-35,-42,30
4072,-34,-42,30
4073,-34,-42,29
4074,-33,-42,29
4075,-33,-42,28
4076,-33,-42,27
4077,-33,-42,28
4078,-33,-42,29
4079,-33,-43,29
4080,-33,-44,29
4081,-33,-44,28
4082,-33,-44,27
4083,-33,-43,27
4084,-32,-43,27
4085,-32,-44,27
4086,-32,-44,28
4087,-32,-45,28
4088,-32,-45,29
4089,-32,-45,28
4090,-32,-45,27
4091,-32,-44,27
4092,-32,-44,28
4093,-33,-44,28
4094,-33,-45,28
4095,-33,-45,29
4096,-33,-46,29
4097,-33,-47,29
4098,-33,-47,30
4099,-32,-47,30
4100,-33,-47,30
4101,-33,-48,30
4102,-33,-47,30
4103,-33,-48,30
4104,-33,-49,30
4105,-33,-48,30
4106,-32,-48,30
4107,-33,-48,30
4108,-32,-48,30
4109,-33,-48,30
4110,-33,-49,30
4111,-32,-49,30
4112,-33,-49,30
4113,-33,-49,29
4114,-34,-49,29
4115,-33,-49,29
4116,-32,-49,29
4117,-31,-49,29
4118,-31,-49,30
4119,-30,-49,30
4120,-30,-49,31
4121,-30,-48,31
4122,-30,-48,30
4123,-29,-48,30
4124,-29,-48,31
4125,-30,-48,31
4126,-30,-47,31
4127,-31,-47,31
4128,-31,-46,31
4129,-31,-47,31
4130,-32,-47,31
4131,-32,-47,32
4132,-32,-46,32
4133,-32,-46,33
4134,-32,-46,34
4135,-32,-46,35
4136,-32,-47,35
4137,-32,-46,35
4138,-31,-46,35
4139,-31,-45,35
4140,-32,-45,35
4141,-32,-44,35
4142,-32,-44,36
4143,-32,-43,36
4144,-32,-42,36
4145,-33,-42,36
4146,-32,-42,36
4147,-32,-43,36
4148,-32,-44,36
4149,-32,-44,37
4150,-32,-44,38
4151,-32,-44,37
4152,-32,-43,37
4153,-32,-42,37
4154,-32,-41,37
4155,-32,-42,37
4156,-31,-42,37
4157,-31,-43,37
4158,-30,-43,37
4159,-30,-44,37
4160,-30,-43,37
4161,-31,-43,37
4162,-31,-42,37
4163,-31,-43,37
4164,-31,-43,36
4165,-31,-44,36
4166,-31,-45,36
4167,-30,-45,36
4168,-30,-45,37
4169,-30,-44,37
4170,-30,-44,36
4171,-30,-43,36
4172,-30,-44,36
4173,-31,-44,36
4174,-31,-43,36
4175,-31,-44,36
4176,-30,-44,36
4177,-30,-44,35
4178,-31,-44,35
4179,-31,-43,35
4180,-31,-43,36
4181,-31,-43,35
4182,-31,-42,35
4183,-31,-42,34
4184,-31,-42,35
4185,-31,-41,35
4186,-31,-42,35
4187,-32,-42,35
4188,-32,-42,36
4189,-32,-42,35
4190,-32,-42,34
4191,-32,-43,34
4192,-32,-42,34
4193,-31,-42,34
4194,-31,-41,34
4195,-31,-40,34
4196,-31,-41,34
4197,-31,-42,34
4198,-31,-43,34
4199,-31,-43,35
4200,-31,-43,34
4201,-31,-43,35
4202,-32,-43,35
4203,-32,-42,35
4204,-31,-42,35
4205,-32,-42,35
4206,-32,-41,35
4207,-32,-40,35
4208,-32,-40,36
4209,-31,-40,36
4210,-31,-41,36
4211,-31,-41,35
4212,-31,-42,35
4213,-32,-42,35
4214,-31,-42,35
4215,-30,-42,35
4216,-30,-41,35
4217,-30,-41,36
4218,-31,-41,36
4219,-31,-41,37
4220,-31,-40,37
4221,-32,-40,37
4222,-32,-41,37
4223,-32,-41,36
4224,-33,-41,36
4225,-33,-41,37
4226,-33,-40,37
4227,-32,-40,37
4228,-32,-40,38
4229,-33,-40,38
4230,-34,-40,38
4231,-34,-40,37
4232,-34,-40,36
4233,-35,-40,36
4234,-35,-40,35
4235,-34,-40,35
4236,-34,-40,34
4237,-35,-40,34
4238,-34,-40,34
4239,-34,-40,35
4240,-34,-40,34
4241,-34,-39,34
4242,-34,-39,35
4243,-35,-39,35
4244,-35,-40,35
4245,-35,-40,34
4246,-35,-40,35
4247,-36,-40,35
4248,-36,-39,35
4249,-36,-40,35
4250,-37,-40,35
4251,-37,-41,35
4252,-37,-42,35
4253,-38,-42,35
4254,-39,-42,35
4255,-38,-42,35
4256,-38,-42,36
4257,-38,-42,35
4258,-38,-42,36
4259,-38,-42,37
4260,-38,-42,36
4261,-38,-42,37
4262,-38,-42,36
4263,-38,-41,36
4264,-38,-42,36
4265,-38,-41,36
4266,-39,-41,36
4267,-39,-41,37
4268,-39,-42,37
4269,-39,-42,38
4270,-40,-42,38
4271,-40,-43,38
4272,-41,-43,38
4273,-41,-43,39
4274,-41,-44,39
4275,-41,-45,39
4276,-41,-45,38
4277,-42,-45,38
4278,-42,-44,38
4279,-42,-44,39
4280,-43,-44,39
4281,-44,-44,39
4282,-44,-44,40
4283,-44,-43,40
4284,-44,-42,40
4285,-44,-41,40
4286,-43,-41,40
4287,-43,-41,39
4288,-43,-41,40
4289,-43,-41,41
4290,-43,-41,42
4291,-43,-40,42
4292,-43,-40,41
4293,-43,-40,42
4294,-43,-41,42
4295,-42,-41,42
4296,-43,-41,42
4297,-43,-40,42
4298,-43,-40,41
4299,-44,-40,41
4300,-45,-40,41
4301,-46,-40,41
4302,-46,-40,40
4303,-45,-40,40
4304,-44,-40,40
4305,-44,-40,39
4306,-44,-39,39
4307,-43,-39,39
4308,-43,-40,39
4309,-42,-40,39
4310,-43,-40,39
4311,-43,-40,38
4312,-43,-41,38
4313,-43,-41,37
4314,-43,-40,37
4315,-44,-40,37
4316,-44,-39,37
4317,-45,-39,37
4318,-45,-38,37
4319,-45,-38,36
4320,-45,-39,36
4321,-45,-39,37
4322,-45,-39,38
4323,-45,-39,37
4324,-45,-40,37
4325,-46,-40,37
4326,-45,-40,37
4327,-44,-40,37
4328,-44,-40,36
4329,-44,-40,35
4330,-44,-39,35
4331,-44,-39,36
4332,-44,-38,36
4333,-44,-38,35
4334,-44,-38,34
4335,-44,-38,33
4336,-44,-39,33
4337,-44,-40,33
4338,-44,-39,33
4339,-43,-39,33
4340,-44,-39,33
4341,-44,-38,33
4342,-44,-37,33
4343,-44,-37,32
4344,-44,-36,32
4345,-44,-36,31
4346,-45,-36,31
4347,-45,-36,32
4348,-44,-36,32
4349,-44,-37,32
4350,-44,-37,31
4351,-44,-38,31
4352,-44,-38,30
4353,-45,-38,30
4354,-45,-38,29
4355,-45,-37,29
4356,-46,-37,29
4357,-45,-37,29
4358,-46,-37,29
4359,-46,-38,29
4360,-46,-37,29
4361,-46,-36,29
4362,-46,-36,28
4363,-47,-36,28
4364,-47,-36,27
4365,-47,-37,27
4366,-47,-36,27
4367,-47,-36,26
4368,-47,-36,25
4369,-46,-36,25
4370,-46,-35,25
4371,-47,-35,25
4372,-47,-36,25
4373,-48,-36,25
4374,-48,-36,24
4375,-48,-36,23
4376,-48,-35,23
4377,-49,-35,23
4378,-49,-36,23
4379,-49,-35,23
4380,-48,-35,23
4381,-48,-35,22
4382,-48,-35,21
4383,-48,-35,20
4384,-48,-35,21
4385,-49,-35,21
4386,-48,-35,21
4387,-48,-35,20
4388,-47,-35,20
4389,-47,-34,20
4390,-46,-34,20
4391,-46,-35,20
4392,-46,-35,19
4393,-46,-35,20
4394,-47,-35,20
4395,-48,-35,20
4396,-48,-35,19
4397,-47,-35,19
4398,-46,-35,19
4399,-46,-36,19
4400,-46,-36,18
4401,-45,-36,18
4402,-45,-35,18
4403,-45,-34,18
4404,-46,-34,18
4405,-46,-35,18
4406,-46,-35,17
4407,-46,-36,17
4408,-46,-35,17
4409,-46,-34,17
4410,-46,-33,17
4411,-46,-33,16
4412,-46,-34,16
4413,-46,-33,16
4414,-46,-32,16
4415,-46,-32,17
4416,-46,-32,18
4417,-45,-32,18
4418,-45,-33,18
4419,-45,-33,19
4420,-46,-33,19
4421,-45,-33,19
4422,-45,-34,19
4423,-45,-34,18
4424,-44,-34,18
4425,-44,-34,19
4426,-44,-33,19
4427,-44,-32,19
4428,-45,-32,19
4429,-44,-32,19
4430,-44,-32,18
4431,-44,-32,17
4432,-44,-31,17
4433,-44,-32,17
4434,-43,-32,17
4435,-43,-32,18
4436,-43,-33,18
4437,-43,-32,18
4438,-43,-33,18
4439,-43,-34,18
4440,-43,-35,18
4441,-43,-35,17
4442,-42,-35,17
4443,-42,-36,17
4444,-42,-35,17
4445,-42,-36,17
4446,-42,-36,16
4447,-43,-36,16
4448,-43,-35,16
4449,-44,-35,16
4450,-44,-36,16
4451,-44,-36,17
4452,-44,-36,18
4453,-45,-36,18
4454,-45,-35,18
4455,-46,-35,18
4456,-46,-35,19
4457,-46,-36,19
4458,-46,-37,19
4459,-46,-37,18
4460,-47,-37,18
4461,-47,-37,17
4462,-46,-37,17
4463,-45,-37,17
4464,-44,-37,17
4465,-44,-37,18
4466,-44,-37,17
4467,-43,-37,17
4468,-43,-36,17
4469,-42,-36,17
4470,-42,-35,17
4471,-42,-35,16
4472,-42,-36,16
4473,-42,-37,16
4474,-42,-36,16
4475,-42,-37,16
4476,-42,-36,16
4477,-42,-37,16
4478,-42,-37,17
4479,-41,-37,17
4480,-42,-37,17
4481,-42,-37,16
4482,-42,-37,15
4483,-42,-37,16
4484,-42,-38,16
4485,-41,-38,16
4486,-41,-38,17
4487,-42,-38,17
4488,-42,-37,17
4489,-42,-36,17
4490,-42,-37,17
4491,-42,-37,18
4492,-41,-37,18
4493,-41,-38,18
4494,-40,-38,18
4495,-39,-38,18
4496,-38,-38,18
4497,-37,-38,18
4498,-37,-37,18
4499,-38,-37,18
4500,-38,-38,18
4501,-38,-38,19
4502,-39,-38,19
4503,-40,-38,19
4504,-39,-38,19
4505,-39,-38,18
4506,-40,-38,18
4507,-40,-37,18
4508,-40,-37,17
4509,-40,-36,17
4510,-40,-36,16
4511,-41,-36,16
4512,-42,-36,16
4513,-42,-35,16
4514,-41,-35,16
4515,-41,-34,16
4516,-41,-33,16
4517,-41,-33,17
4518,-41,-33,18
4519,-42,-33,18
4520,-42,-33,17
4521,-41,-33,17
4522,-42,-33,17
4523,-42,-33,18
4524,-43,-33,18
4525,-44,-33,18
4526,-43,-33,18
4527,-43,-33,19
4528,-43,-33,20
4529,-43,-34,20
4530,-42,-34,20
4531,-42,-35,20
4532,-42,-35,21
4533,-42,-35,22
4534,-43,-35,22
4535,-43,-35,23
4536,-43,-36,23
4537,-44,-36,23
4538,-44,-36,22
4539,-43,-36,22
4540,-44,-36,22
4541,-44,-35,22
4542,-44,-34,22
4543,-44,-35,22
4544,-44,-36,22
4545,-44,-36,21
4546,-44,-36,22
4547,-45,-36,22
4548,-45,-35,22
4549,-44,-35,22
4550,-44,-35,21
4551,-43,-35,21
4552,-44,-35,21
4553,-44,-35,22
4554,-44,-36,22
4555,-44,-36,23
4556,-44,-35,23
4557,-44,-36,23
4558,-44,-37,23
4559,-45,-37,23
4560,-46,-37,23
4561,-46,-37,22
4562,-46,-37,23
4563,-45,-37,23
4564,-45,-38,23
4565,-44,-38,23
4566,-43,-38,23
4567,-42,-38,23
4568,-42,-38,24
4569,-42,-39,24
4570,-41,-39,24
4571,-41,-40,24
4572,-41,-40,23
4573,-40,-40,23
4574,-40,-39,23
4575,-39,-39,23
4576,-39,-38,23
4577,-39,-38,22
4578,-40,-38,22
4579,-40,-38,21
4580,-40,-37,21
4581,-39,-37,21
4582,-39,-38,21
4583,-39,-39,21
4584,-39,-39,20
4585,-39,-39,21
4586,-39,-38,21
4587,-38,-38,21
4588,-38,-39,21
4589,-37,-39,21
4590,-36,-39,21
4591,-36,-38,21
4592,-36,-38,20
4593,-36,-38,21
4594,-35,-38,21
4595,-35,-37,21
4596,-35,-36,21
4597,-36,-36,21
4598,-36,-37,21
4599,-36,-36,21
4600,-36,-36,22
4601,-37,-36,22
4602,-36,-36,22
4603,-36,-36,21
4604,-35,-36,21
4605,-35,-36,20
4606,-35,-36,19
4607,-35,-36,20
4608,-35,-37,20
4609,-35,-37,21
4610,-35,-37,22
4611,-35,-37,21
4612,-35,-36,21
4613,-36,-36,21
4614,-36,-36,20
4615,-35,-36,20
4616,-35,-35,20
4617,-35,-34,20
4618,-35,-34,19
4619,-35,-33,19
4620,-35,-32,19
4621,-35,-32,18
4622,-35,-32,17
4623,-35,-31,17
4624,-35,-31,16
4625,-35,-31,17
4626,-35,-31,16
4627,-35,-31,15
4628,-34,-31,15
4629,-34,-30,15
4630,-34,-31,15
4631,-35,-31,15
4632,-35,-31,14
4633,-35,-30,14
4634,-35,-31,14
4635,-34,-31,14
4636,-35,-31,14
4637,-36,-31,14
4638,-36,-31,13
4639,-36,-30,13
4640,-36,-30,14
4641,-37,-30,14
4642,-37,-30,13
4643,-37,-29,13
4644,-37,-29,12
4645,-38,-29,12
4646,-38,-28,12
4647,-37,-28,12
4648,-37,-28,11
4649,-37,-28,10
4650,-37,-29,10
4651,-36,-29,10
4652,-35,-29,10
4653,-35,-29,11
4654,-34,-29,11
4655,-34,-28,11
4656,-34,-29,11
4657,-33,-29,11
4658,-33,-29,10
4659,-33,-30,10
4660,-33,-31,10
4661,-33,-31,9
4662,-33,-31,8
4663,-33,-32,8
4664,-34,-32,8
4665,-34,-32,7
4666,-34,-32,6
4667,-34,-31,6
4668,-35,-31,6
4669,-36,-31,6
4670,-36,-31,7
4671,-36,-30,7
4672,-36,-31,7
4673,-36,-31,8
4674,-36,-31,7
4675,-36,-31,8
4676,-37,-31,8
4677,-37,-30,8
4678,-38,-30,8
4679,-38,-30,7
4680,-38,-30,8
4681,-39,-30,8
4682,-40,-30,8
4683,-40,-31,8
4684,-40,-31,7
4685,-40,-32,7
4686,-40,-33,7
4687,-40,-33,8
4688,-40,-33,7
4689,-40,-34,7
4690,-40,-35,7
4691,-40,-34,7
4692,-40,-34,8
4693,-40,-34,7
4694,-39,-34,7
4695,-39,-33,7
4696,-40,-33,7
4697,-40,-34,7
4698,-41,-34,7
4699,-41,-35,7
4700,-41,-36,7
4701,-41,-36,6
4702,-41,-36,5
4703,-40,-36,5
4704,-39,-36,5
4705,-39,-35,5
4706,-39,-35,6
4707,-38,-35,6
4708,-39,-35,6
4709,-39,-36,6
4710,-39,-36,5
4711,-40,-36,5
4712,-40,-36,4
4713,-40,-36,5
4714,-40,-35,5
4715,-41,-35,5
4716,-41,-35,4
4717,-41,-36,4
4718,-41,-36,5
4719,-41,-36,4
4720,-41,-37,4
4721,-40,-37,4
4722,-40,-37,5
4723,-40,-36,5
4724,-40,-36,4
4725,-40,-35,4
4726,-39,-35,4
4727,-39,-36,4
4728,-39,-36,5
4729,-39,-37,5
4730,-40,-37,5
4731,-40,-36,5
4732,-40,-35,5
4733,-41,-35,5
4734,-41,-36,5
4735,-41,-35,5
4736,-41,-35,4
4737,-41,-35,3
4738,-40,-35,3
4739,-39,-35,3
4740,-39,-35,4
4741,-39,-34,4
4742,-38,-34,4
4743,-39,-34,4
4744,-39,-34,3
4745,-40,-34,3
4746,-41,-34,3
4747,-40,-34,3
4748,-41,-34,3
4749,-41,-34,2
4750,-40,-34,2
4751,-39,-34,2
4752,-39,-35,2
4753,-39,-36,2
4754,-39,-36,1
4755,-38,-36,1
4756,-38,-35,1
4757,-37,-35,1
4758,-37,-35,0
4759,-37,-35,-1
4760,-37,-35,0
4761,-36,-35,0
4762,-36,-36,0
4763,-36,-36,1
4764,-37,-36,1
4765,-37,-37,1
4766,-37,-37,2
4767,-38,-37,2
4768,-38,-37,3
4769,-38,-37,2
4770,-38,-37,1
4771,-38,-37,0
4772,-38,-37,1
4773,-38,-38,1
4774,-37,-38,1
4775,-38,-38,1
4776,-38,-39,1
4777,-38,-38,1
4778,-39,-38,1
4779,-39,-37,1
4780,-38,-37,1
4781,-37,-37,1
4782,-37,-38,1
4783,-38,-38,1
4784,-37,-38,1
4785,-37,-38,2
4786,-37,-38,1
4787,-38,-38,1
4788,-38,-39,1
4789,-39,-39,1
4790,-39,-39,2
4791,-39,-38,2
4792,-39,-38,1
4793,-39,-38,0
4794,-39,-38,-1
4795,-39,-39,-1
4796,-39,-39,-2
4797,-39,-40,-2
4798,-39,-40,-3
4799,-40,-40,-3
4800,-39,-40,-3
4801,-38,-40,-3
4802,-38,-40,-4
4803,-37,-40,-4
4804,-37,-41,-4
4805,-38,-41,-4
4806,-38,-41,-3
4807,-37,-41,-3
4808,-37,-42,-3
4809,-37,-42,-2
4810,-37,-41,-2
4811,-37,-41,-1
4812,-36,-41,-1
4813,-37,-41,-1
4814,-37,-40,-1
4815,-37,-39,-1
4816,-37,-39,0
4817,-38,-39,0
4818,-38,-39,1
4819,-38,-39,2
4820,-38,-38,2
4821,-38,-38,1
4822,-38,-37,1
4823,-39,-37,1
4824,-39,-37,2
4825,-39,-37,3
4826,-38,-37,3
4827,-38,-36,3
4828,-37,-36,3
4829,-38,-36,3
4830,-38,-35,3
4831,-38,-35,2
4832,-38,-34,2
4833,-39,-34,2
4834,-39,-35,2
4835,-39,-35,3
4836,-39,-34,3
4837,-39,-35,3
4838,-39,-35,4
4839,-39,-35,3
4840,-40,-35,3
4841,-40,-34,3
4842,-39,-34,3
4843,-39,-34,4
4844,-39,-35,4
4845,-39,-35,5
4846,-39,-35,6
4847,-39,-35,7
4848,-39,-35,6
4849,-39,-34,6
4850,-39,-33,6
4851,-39,-32,6
4852,-40,-32,6
4853,-40,-31,6
4854,-40,-32,6
4855,-41,-32,6
4856,-41,-31,6
4857,-42,-31,6
4858,-42,-31,5
4859,-42,-30,5
4860,-42,-30,4
4861,-42,-29,4
4862,-42,-28,4
4863,-41,-28,4
4864,-41,-28,5
4865,-41,-29,5
4866,-41,-29,6
4867,-41,-29,7
4868,-41,-30,7
4869,-41,-30,8
4870,-41,-31,8
4871,-42,-31,8
4872,-42,-31,9
4873,-42,-32,9
4874,-42,-32,10
4875,-42,-33,10
4876,-43,-33,10
4877,-43,-34,10
4878,-42,-34,10
4879,-42,-34,9
4880,-41,-34,9
4881,-41,-34,10
4882,-41,-34,11
4883,-41,-34,12
4884,-42,-34,12
4885,-43,-34,12
4886,-43,-34,13
4887,-44,-34,13
4888,-44,-34,12
4889,-44,-35,12
4890,-44,-36,12
4891,-44,-35,12
4892,-44,-34,12
4893,-43,-34,12
4894,-43,-35,12
4895,-43,-35,11
4896,-43,-36,11
4897,-44,-36,11
4898,-44,-37,11
4899,-44,-37,10
4900,-43,-37,10
4901,-43,-38,10
4902,-43,-37,10
4903,-43,-38,10
4904,-44,-38,10
4905,-44,-38,11
4906,-44,-39,11
4907,-43,-39,11
4908,-43,-39,10
4909,-43,-39,9
4910,-43,-39,10
4911,-43,-38,10
4912,-42,-38,10
4913,-42,-37,10
4914,-42,-38,10
4915,-42,-38,9
4916,-42,-37,9
4917,-41,-37,9
4918,-41,-36,9
4919,-41,-36,10
4920,-41,-36,11
4921,-41,-37,11
4922,-41,-37,10
4923,-41,-36,10
4924,-41,-35,10
4925,-41,-34,10
4926,-42,-34,10
4927,-42,-34,9
4928,-42,-34,8
4929,-41,-34,8
4930,-42,-34,8
4931,-42,-33,8
4932,-42,-33,9
4933,-42,-34,9
4934,-42,-34,8
4935,-42,-34,7
4936,-42,-34,8
4937,-41,-34,8
4938,-41,-33,8
4939,-40,-33,8
4940,-40,-32,8
4941,-40,-33,8
4942,-40,-33,7
4943,-39,-33,7
4944,-40,-33,7
4945,-39,-33,7
4946,-39,-33,6
4947,-38,-33,6
4948,-38,-32,6
4949,-38,-32,5
4950,-37,-32,5
4951,-37,-33,5
4952,-38,-33,5
4953,-37,-33,5
4954,-37,-34,5
4955,-37,-35,5
4956,-37,-34,5
4957,-38,-34,5
4958,-38,-35,5
4959,-38,-35,4
4960,-37,-35,4
4961,-37,-36,4
4962,-37,-36,3
4963,-37,-35,3
4964,-37,-34,3
4965,-38,-34,3
4966,-39,-34,3
4967,-39,-34,2
4968,-40,-34,2
4969,-39,-34,2
4970,-40,-34,2
4971,-40,-34,3
4972,-40,-35,3
4973,-40,-35,4
4974,-41,-35,4
4975,-40,-35,4
4976,-40,-35,3
4977,-40,-35,2
4978,-39,-35,2
4979,-39,-36,2
4980,-39,-36,1
4981,-39,-35,1
4982,-39,-35,0
4983,-38,-35,0
4984,-39,-35,0
4985,-40,-35,0
4986,-40,-35,-1
4987,-40,-34,-1
4988,-40,-34,-2
4989,-41,-34,-2
4990,-40,-34,-2
4991,-40,-33,-2
4992,-40,-34,-2
4993,-40,-33,-2
4994,-41,-33,-2
4995,-41,-33,-1
4996,-41,-34,-1
4997,-42,-34,-1
4998,-41,-34,-1
4999,-41,-34,0
5000,-41,-33,0
5001,-41,-32,0
5002,-42,-32,0
5003,-43,-32,0
5004,-43,-32,-1
5005,-43,-31,-1
5006,-43,-31,0
5007,-43,-31,-1
5008,-43,-30,-1
5009,-43,-31,-1
5010,-42,-31,-1
5011,-42,-31,0
5012,-43,-31,0
5013,-42,-31,0
5014,-43,-31,0
5015,-43,-30,0
5016,-43,-31,0
5017,-44,-31,0
5018,-44,-30,0
5019,-44,-30,1
5020,-44,-29,1
5021,-43,-29,1
5022,-43,-29,2
5023,-43,-30,2
5024,-43,-29,2
5025,-42,-29,2
5026,-42,-29,3
5027,-43,-29,3
5028,-44,-29,3
5029,-44,-30,3
5030,-44,-29,3
5031,-44,-30,3
5032,-44,-31,3
5033,-43,-31,3
5034,-43,-31,4
5035,-43,-30,4
5036,-42,-30,4
5037,-42,-29,4
5038,-42,-28,4
5039,-42,-27,4
5040,-41,-27,4
5041,-40,-27,4
5042,-41,-27,4
5043,-41,-27,3
5044,-42,-27,3
5045,-42,-28,3
5046,-41,-28,3
5047,-42,-28,3
5048,-43,-28,3
5049,-43,-27,3
5050,-43,-28,3
5051,-42,-28,3
5052,-42,-29,3
5053,-42,-28,3
5054,-42,-29,3
5055,-42,-29,2
5056,-42,-29,1
5057,-42,-28,1
5058,-42,-28,2
5059,-42,-27,2
5060,-42,-27,1
5061,-41,-27,1
5062,-41,-26,1
5063,-41,-26,0
5064,-41,-27,0
5065,-41,-27,1
5066,-41,-27,0
5067,-41,-26,0
5068,-42,-26,0
5069,-43,-26,0
5070,-43,-26,-1
5071,-44,-26,-1
5072,-44,-26,-2
5073,-45,-26,-2
5074,-45,-27,-2
5075,-46,-27,-2
5076,-46,-27,-1
5077,-46,-26,-1
5078,-46,-26,-2
5079,-45,-26,-2
5080,-45,-26,-1
5081,-45,-26,0
5082,-45,-25,0
5083,-46,-25,0
5084,-45,-25,0
5085,-45,-25,1
5086,-45,-26,1
5087,-46,-26,1
5088,-46,-25,1
5089,-46,-26,1
5090,-46,-26,2
5091,-46,-26,1
5092,-46,-25,1
5093,-46,-25,0
5094,-46,-26,0
5095,-46,-25,0
5096,-46,-24,0
5097,-46,-24,1
5098,-46,-25,1
5099,-46,-25,0
5100,-45,-25,0
5101,-45,-25,1
5102,-45,-25,2
5103,-46,-25,2
5104,-45,-25,2
5105,-45,-26,2
5106,-45,-25,2
5107,-45,-25,3
5108,-45,-24,3
5109,-46,-24,3
5110,-46,-24,4
5111,-45,-24,4
5112,-46,-24,4
5113,-46,-24,5
5114,-47,-24,5
5115,-47,-24,4
5116,-47,-23,4
5117,-48,-23,4
5118,-49,-23,4
5119,-49,-22,4
5120,-49,-22,5
5121,-49,-22,4
5122,-49,-21,4
5123,-49,-21,5
5124,-49,-21,4
5125,-49,-20,4
5126,-50,-20,4
5127,-50,-20,5
5128,-50,-20,4
5129,-50,-20,5
5130,-50,-20,4
5131,-50,-20,3
5132,-51,-20,3
5133,-51,-21,3
5134,-51,-21,4
5135,-51,-21,3
5136,-51,-22,3
5137,-52,-22,3
5138,-51,-22,3
5139,-52,-22,3
5140,-52,-23,3
5141,-51,-23,3
5142,-50,-23,3
5143,-50,-22,3
5144,-51,-22,3
5145,-51,-22,4
5146,-51,-23,4
5147,-51,-22,4
5148,-51,-23,4
5149,-51,-23,3
5150,-51,-23,2
5151,-51,-23,3
5152,-50,-23,3
5153,-50,-23,2
5154,-50,-24,2
5155,-50,-24,3
5156,-50,-23,3
5157,-50,-22,3
5158,-50,-23,3
5159,-50,-22,3
5160,-49,-22,3
5161,-49,-22,4
5162,-49,-21,4
5163,-49,-20,4
5164,-49,-21,4
5165,-49,-22,4
5166,-48,-22,4
5167,-48,-21,4
5168,-49,-21,4
5169,-48,-21,4
5170,-47,-21,4
5171,-46,-21,4
5172,-45,-21,4
5173,-45,-21,3
5174,-44,-21,3
5175,-44,-20,3
5176,-45,-20,3
5177,-45,-20,4
5178,-46,-20,4
5179,-47,-20,4
5180,-46,-20,4
5181,-47,-20,4
5182,-47,-21,4
5183,-47,-21,3
5184,-47,-21,4
5185,-48,-21,4
5186,-48,-21,3
5187,-48,-21,4
5188,-49,-21,4
5189,-48,-21,4
5190,-47,-21,4
5191,-47,-20,4
5192,-47,-20,3
5193,-48,-20,3
5194,-48,-21,3
5195,-47,-21,3
5196,-47,-21,2
5197,-47,-22,2
5198,-46,-22,2
5199,-46,-21,2
5200,-46,-21,1
5201,-47,-21,1
5202,-46,-21,1
5203,-47,-21,1
5204,-47,-22,1
5205,-46,-22,1
5206,-46,-21,1
5207,-46,-21,0
5208,-46,-20,0
5209,-47,-20,0
5210,-46,-20,0
5211,-46,-20,1
5212,-47,-20,1
5213,-48,-20,1
5214,-48,-21,1
5215,-48,-21,2
5216,-48,-21,1
5217,-48,-21,2
5218,-48,-22,2
5219,-47,-22,2
5220,-48,-22,2
5221,-48,-22,1
5222,-48,-22,2
5223,-47,-22,2
5224,-46,-22,2
5225,-46,-22,1
5226,-46,-21,1
5227,-46,-20,1
5228,-46,-20,2
5229,-47,-20,2
5230,-47,-19,2
5231,-47,-18,2
5232,-47,-18,1
5233,-46,-18,1
5234,-46,-17,1
5235,-46,-17,2
5236,-45,-17,2
5237,-45,-18,2
5238,-45,-18,3
5239,-46,-18,3
5240,-46,-19,3
5241,-46,-18,3
5242,-46,-19,3
5243,-46,-19,4
5244,-47,-19,4
5245,-46,-19,4
5246,-45,-19,4
5247,-45,-18,4
5248,-45,-18,3
5249,-45,-17,3
5250,-45,-18,3
5251,-44,-18,3
5252,-44,-18,4
5253,-44,-19,4
5254,-44,-20,4
5255,-44,-20,5
5256,-44,-20,4
5257,-44,-21,4
5258,-45,-21,4
5259,-45,-21,5
5260,-45,-21,6
5261,-46,-21,6
5262,-47,-21,6
5263,-47,-20,6
5264,-46,-20,6
5265,-46,-20,5
5266,-45,-20,5
5267,-45,-19,5
5268,-45,-19,6
5269,-44,-19,6
