BLOCK,ACTUAL_KE,KE_AVE,ERROR
2244,1.8,1.8,1.36681e-08
2245,1.8,1.8,1.36651e-08
2246,1.8,1.8,1.36621e-08
2247,1.8,1.8,1.3659e-08
2248,1.8,1.8,1.36632e-08
2249,1.8,1.8,1.36602e-08
2250,1.8,1.8,1.36571e-08
2251,1.8,1.8,1.36541e-08
2252,1.8,1.8,1.36511e-08
2253,1.8,1.8,1.36625e-08
2254,1.8,1.8,1.36594e-08
2255,1.8,1.8,1.36636e-08
2256,1.8,1.8,1.36606e-08
2257,1.8,1.8,1.3672e-08
2258,1.8,1.8,1.36689e-08
2259,1.8,1.8,1.36659e-08
2260,1.8,1.8,1.36629e-08
2261,1.8,1.8,1.36599e-08
2262,1.8,1.8,1.36712e-08
2263,1.8,1.8,1.36682e-08
2264,1.8,1.8,1.36652e-08
2265,1.8,1.8,1.36622e-08
2266,1.8,1.8,1.36591e-08
2267,1.8,1.8,1.36705e-08
2268,1.8,1.8,1.36675e-08
2269,1.8,1.8,1.36644e-08
2270,1.8,1.8,1.36614e-08
2271,1.8,1.8,1.36727e-08
2272,1.8,1.8,1.36697e-08
2273,1.8,1.8,1.36667e-08
2274,1.8,1.8,1.36637e-08
2275,1.8,1.8,1.36607e-08
2276,1.8,1.8,1.36577e-08
2277,1.8,1.8,1.36547e-08
2278,1.8,1.8,1.36517e-08
2279,1.8,1.8,1.36487e-08
2280,1.8,1.8,1.366e-08
2281,1.8,1.8,1.3657e-08
2282,1.8,1.8,1.3654e-08
2283,1.8,1.8,1.3651e-08
2284,1.8,1.8,1.3648e-08
2285,1.8,1.8,1.36593e-08
2286,1.8,1.8,1.36563e-08
2287,1.8,1.8,1.36604e-08
2288,1.8,1.8,1.36574e-08
2289,1.8,1.8,1.36544e-08
2290,1.8,1.8,1.36657e-08
2291,1.8,1.8,1.36627e-08
2292,1.8,1.8,1.36597e-08
2293,1.8,1.8,1.36567e-08
2294,1.8,1.8,1.36537e-08
2295,1.8,1.8,1.36649e-08
2296,1.8,1.8,1.3662e-08
2297,1.8,1.8,1.3659e-08
2298,1.8,1.8,1.3656e-08
2299,1.8,1.8,1.36601e-08
2300,1.8,1.8,1.36571e-08
2301,1.8,1.8,1.36542e-08
2302,1.8,1.8,1.36512e-08
2303,1.8,1.8,1.36482e-08
2304,1.8,1.8,1.36665e-08
2305,1.8,1.8,1.36635e-08
2306,1.8,1.8,1.36605e-08
2307,1.8,1.8,1.36576e-08
2308,1.8,1.8,1.36546e-08
2309,1.8,1.8,1.36657e-08
2310,1.8,1.8,1.36628e-08
2311,1.8,1.8,1.36598e-08
2312,1.8,1.8,1.36569e-08
2313,1.8,1.8,1.36539e-08
2314,1.8,1.8,1.3665e-08
2315,1.8,1.8,1.36621e-08
2316,1.8,1.8,1.36591e-08
2317,1.8,1.8,1.36562e-08
2318,1.8,1.8,1.36532e-08
2319,1.8,1.8,1.36643e-08
2320,1.8,1.8,1.36683e-08
2321,1.8,1.8,1.36654e-08
2322,1.8,1.8,1.36625e-08
2323,1.8,1.8,1.36595e-08
2324,1.8,1.8,1.36636e-08
2325,1.8,1.8,1.36606e-08
2326,1.8,1.8,1.36577e-08
2327,1.8,1.8,1.36548e-08
2328,1.8,1.8,1.36518e-08
2329,1.8,1.8,1.36629e-08
2330,1.8,1.8,1.36599e-08
2331,1.8,1.8,1.3657e-08
2332,1.8,1.8,1.36541e-08
2333,1.8,1.8,1.36511e-08
2334,1.8,1.8,1.36622e-08
2335,1.8,1.8,1.36592e-08
2336,1.8,1.8,1.36563e-08
2337,1.8,1.8,1.36603e-08
2338,1.8,1.8,1.36574e-08
2339,1.8,1.8,1.36684e-08
2340,1.8,1.8,1.36655e-08
2341,1.8,1.8,1.36626e-08
2342,1.8,1.8,1.36596e-08
2343,1.8,1.8,1.36567e-08
2344,1.8,1.8,1.36677e-08
2345,1.8,1.8,1.36648e-08
2346,1.8,1.8,1.36619e-08
2347,1.8,1.8,1.36589e-08
2348,1.8,1.8,1.3656e-08
2349,1.8,1.8,1.366e-08
2350,1.8,1.8,1.36571e-08
2351,1.8,1.8,1.36542e-08
2352,1.8,1.8,1.36513e-08
2353,1.8,1.8,1.36484e-08
2354,1.8,1.8,1.36663e-08
2355,1.8,1.8,1.36634e-08
2356,1.8,1.8,1.36605e-08
2357,1.8,1.8,1.36576e-08
2358,1.8,1.8,1.36547e-08
2359,1.8,1.8,1.36655e-08
2360,1.8,1.8,1.36627e-08
2361,1.8,1.8,1.36598e-08
2362,1.8,1.8,1.36569e-08
2363,1.8,1.8,1.3654e-08
2364,1.8,1.8,1.36648e-08
2365,1.8,1.8,1.3662e-08
2366,1.8,1.8,1.36591e-08
2367,1.8,1.8,1.36562e-08
2368,1.8,1.8,1.36533e-08
2369,1.8,1.8,1.36641e-08
2370,1.8,1.8,1.36613e-08
2371,1.8,1.8,1.36652e-08
2372,1.8,1.8,1.36623e-08
2373,1.8,1.8,1.36595e-08
2374,1.8,1.8,1.36634e-08
2375,1.8,1.8,1.36606e-08
2376,1.8,1.8,1.36577e-08
2377,1.8,1.8,1.36548e-08
2378,1.8,1.8,1.36519e-08
2379,1.8,1.8,1.36627e-08
2380,1.8,1.8,1.36599e-08
2381,1.8,1.8,1.3657e-08
2382,1.8,1.8,1.36541e-08
2383,1.8,1.8,1.36513e-08
2384,1.8,1.8,1.3662e-08
2385,1.8,1.8,1.36592e-08
2386,1.8,1.8,1.36563e-08
2387,1.8,1.8,1.36535e-08
2388,1.8,1.8,1.36506e-08
2389,1.8,1.8,1.36682e-08
2390,1.8,1.8,1.36653e-08
2391,1.8,1.8,1.36624e-08
2392,1.8,1.8,1.36596e-08
2393,1.8,1.8,1.36567e-08
2394,1.8,1.8,1.36539e-08
2395,1.8,1.8,1.36646e-08
2396,1.8,1.8,1.36618e-08
2397,1.8,1.8,1.36589e-08
2398,1.8,1.8,1.36561e-08
2399,1.8,1.8,1.36532e-08
2400,1.8,1.8,1.36571e-08
2401,1.8,1.8,1.36543e-08
2402,1.8,1.8,1.36515e-08
2403,1.8,1.8,1.36486e-08
2404,1.8,1.8,1.36458e-08
2405,1.8,1.8,1.36565e-08
2406,1.8,1.8,1.36604e-08
2407,1.8,1.8,1.36575e-08
2408,1.8,1.8,1.36547e-08
2409,1.8,1.8,1.36519e-08
2410,1.8,1.8,1.36625e-08
2411,1.8,1.8,1.36597e-08
2412,1.8,1.8,1.36569e-08
2413,1.8,1.8,1.3654e-08
2414,1.8,1.8,1.36512e-08
2415,1.8,1.8,1.36484e-08
2416,1.8,1.8,1.3659e-08
2417,1.8,1.8,1.36562e-08
2418,1.8,1.8,1.36534e-08
2419,1.8,1.8,1.36506e-08
2420,1.8,1.8,1.36477e-08
2421,1.8,1.8,1.36583e-08
2422,1.8,1.8,1.36555e-08
2423,1.8,1.8,1.36527e-08
2424,1.8,1.8,1.36566e-08
2425,1.8,1.8,1.36538e-08
2426,1.8,1.8,1.36577e-08
2427,1.8,1.8,1.36549e-08
2428,1.8,1.8,1.3652e-08
2429,1.8,1.8,1.36492e-08
2430,1.8,1.8,1.36464e-08
2431,1.8,1.8,1.36436e-08
2432,1.8,1.8,1.36542e-08
2433,1.8,1.8,1.36514e-08
2434,1.8,1.8,1.36486e-08
2435,1.8,1.8,1.36458e-08
2436,1.8,1.8,1.3643e-08
2437,1.8,1.8,1.36535e-08
2438,1.8,1.8,1.36507e-08
2439,1.8,1.8,1.36479e-08
2440,1.8,1.8,1.36451e-08
2441,1.8,1.8,1.36423e-08
2442,1.8,1.8,1.36396e-08
2443,1.8,1.8,1.36567e-08
2444,1.8,1.8,1.36539e-08
2445,1.8,1.8,1.36512e-08
2446,1.8,1.8,1.36484e-08
2447,1.8,1.8,1.36456e-08
2448,1.8,1.8,1.36561e-08
2449,1.8,1.8,1.36533e-08
2450,1.8,1.8,1.36505e-08
2451,1.8,1.8,1.36477e-08
2452,1.8,1.8,1.36449e-08
2453,1.8,1.8,1.36422e-08
2454,1.8,1.8,1.3646e-08
2455,1.8,1.8,1.36432e-08
2456,1.8,1.8,1.36404e-08
2457,1.8,1.8,1.36377e-08
2458,1.8,1.8,1.36349e-08
2459,1.8,1.8,1.36454e-08
2460,1.8,1.8,1.36426e-08
2461,1.8,1.8,1.36464e-08
2462,1.8,1.8,1.36437e-08
2463,1.8,1.8,1.36409e-08
2464,1.8,1.8,1.36381e-08
2465,1.8,1.8,1.36486e-08
2466,1.8,1.8,1.36458e-08
2467,1.8,1.8,1.3643e-08
2468,1.8,1.8,1.36403e-08
2469,1.8,1.8,1.36375e-08
2470,1.8,1.8,1.36479e-08
2471,1.8,1.8,1.36452e-08
2472,1.8,1.8,1.36424e-08
2473,1.8,1.8,1.36396e-08
2474,1.8,1.8,1.36369e-08
2475,1.8,1.8,1.36341e-08
2476,1.8,1.8,1.36445e-08
2477,1.8,1.8,1.36418e-08
2478,1.8,1.8,1.3639e-08
2479,1.8,1.8,1.36363e-08
2480,1.8,1.8,1.36401e-08
2481,1.8,1.8,1.36439e-08
2482,1.8,1.8,1.36411e-08
2483,1.8,1.8,1.36384e-08
2484,1.8,1.8,1.36357e-08
2485,1.8,1.8,1.36329e-08
2486,1.8,1.8,1.36302e-08
2487,1.8,1.8,1.36405e-08
2488,1.8,1.8,1.36378e-08
2489,1.8,1.8,1.3635e-08
2490,1.8,1.8,1.36323e-08
2491,1.8,1.8,1.36296e-08
2492,1.8,1.8,1.36268e-08
2493,1.8,1.8,1.36372e-08
2494,1.8,1.8,1.36344e-08
2495,1.8,1.8,1.36317e-08
2496,1.8,1.8,1.3629e-08
2497,1.8,1.8,1.36262e-08
2498,1.8,1.8,1.36366e-08
2499,1.8,1.8,1.36403e-08
2500,1.8,1.8,1.36376e-08
2501,1.8,1.8,1.36349e-08
2502,1.8,1.8,1.36322e-08
2503,1.8,1.8,1.36294e-08
2504,1.8,1.8,1.36397e-08
2505,1.8,1.8,1.3637e-08
2506,1.8,1.8,1.36343e-08
2507,1.8,1.8,1.36316e-08
2508,1.8,1.8,1.36288e-08
2509,1.8,1.8,1.36261e-08
2510,1.8,1.8,1.36299e-08
2511,1.8,1.8,1.36272e-08
2512,1.8,1.8,1.36245e-08
2513,1.8,1.8,1.36218e-08
2514,1.8,1.8,1.36191e-08
2515,1.8,1.8,1.36293e-08
2516,1.8,1.8,1.36266e-08
2517,1.8,1.8,1.36239e-08
2518,1.8,1.8,1.36212e-08
2519,1.8,1.8,1.3625e-08
2520,1.8,1.8,1.36223e-08
2521,1.8,1.8,1.36325e-08
2522,1.8,1.8,1.36298e-08
2523,1.8,1.8,1.36271e-08
2524,1.8,1.8,1.36244e-08
2525,1.8,1.8,1.36217e-08
2526,1.8,1.8,1.3619e-08
2527,1.8,1.8,1.36292e-08
2528,1.8,1.8,1.36265e-08
2529,1.8,1.8,1.36238e-08
2530,1.8,1.8,1.36211e-08
2531,1.8,1.8,1.36184e-08
2532,1.8,1.8,1.36157e-08
2533,1.8,1.8,1.36259e-08
2534,1.8,1.8,1.36232e-08
2535,1.8,1.8,1.36205e-08
2536,1.8,1.8,1.36178e-08
2537,1.8,1.8,1.36152e-08
2538,1.8,1.8,1.36189e-08
2539,1.8,1.8,1.36226e-08
2540,1.8,1.8,1.362e-08
2541,1.8,1.8,1.36173e-08
2542,1.8,1.8,1.36146e-08
2543,1.8,1.8,1.36119e-08
2544,1.8,1.8,1.36221e-08
2545,1.8,1.8,1.36194e-08
2546,1.8,1.8,1.36167e-08
2547,1.8,1.8,1.3614e-08
2548,1.8,1.8,1.36114e-08
2549,1.8,1.8,1.36087e-08
2550,1.8,1.8,1.36188e-08
2551,1.8,1.8,1.36162e-08
2552,1.8,1.8,1.36135e-08
2553,1.8,1.8,1.36108e-08
2554,1.8,1.8,1.36082e-08
2555,1.8,1.8,1.36055e-08
2556,1.8,1.8,1.36156e-08
2557,1.8,1.8,1.36129e-08
2558,1.8,1.8,1.36167e-08
2559,1.8,1.8,1.3614e-08
2560,1.8,1.8,1.36113e-08
2561,1.8,1.8,1.36087e-08
2562,1.8,1.8,1.36188e-08
2563,1.8,1.8,1.36161e-08
2564,1.8,1.8,1.36134e-08
2565,1.8,1.8,1.36108e-08
2566,1.8,1.8,1.36081e-08
2567,1.8,1.8,1.36055e-08
2568,1.8,1.8,1.36092e-08
2569,1.8,1.8,1.36065e-08
2570,1.8,1.8,1.36039e-08
2571,1.8,1.8,1.36012e-08
2572,1.8,1.8,1.35986e-08
2573,1.8,1.8,1.3596e-08
2574,1.8,1.8,1.3606e-08
2575,1.8,1.8,1.36034e-08
2576,1.8,1.8,1.36007e-08
2577,1.8,1.8,1.35981e-08
2578,1.8,1.8,1.35954e-08
2579,1.8,1.8,1.35991e-08
2580,1.8,1.8,1.36092e-08
2581,1.8,1.8,1.36065e-08
2582,1.8,1.8,1.36039e-08
2583,1.8,1.8,1.36013e-08
2584,1.8,1.8,1.35986e-08
2585,1.8,1.8,1.3596e-08
2586,1.8,1.8,1.3606e-08
2587,1.8,1.8,1.36034e-08
2588,1.8,1.8,1.36007e-08
2589,1.8,1.8,1.35981e-08
2590,1.8,1.8,1.35955e-08
2591,1.8,1.8,1.35929e-08
2592,1.8,1.8,1.35902e-08
2593,1.8,1.8,1.36002e-08
2594,1.8,1.8,1.35976e-08
2595,1.8,1.8,1.3595e-08
2596,1.8,1.8,1.35924e-08
2597,1.8,1.8,1.35897e-08
2598,1.8,1.8,1.35871e-08
2599,1.8,1.8,1.35908e-08
2600,1.8,1.8,1.35945e-08
2601,1.8,1.8,1.35918e-08
2602,1.8,1.8,1.35892e-08
2603,1.8,1.8,1.35866e-08
2604,1.8,1.8,1.3584e-08
2605,1.8,1.8,1.3594e-08
2606,1.8,1.8,1.35913e-08
2607,1.8,1.8,1.35887e-08
2608,1.8,1.8,1.35861e-08
2609,1.8,1.8,1.35835e-08
2610,1.8,1.8,1.35809e-08
2611,1.8,1.8,1.35908e-08
2612,1.8,1.8,1.35882e-08
2613,1.8,1.8,1.35856e-08
2614,1.8,1.8,1.3583e-08
2615,1.8,1.8,1.35805e-08
2616,1.8,1.8,1.35779e-08
2617,1.8,1.8,1.35878e-08
2618,1.8,1.8,1.35852e-08
2619,1.8,1.8,1.35826e-08
2620,1.8,1.8,1.358e-08
2621,1.8,1.8,1.35836e-08
2622,1.8,1.8,1.3581e-08
2623,1.8,1.8,1.35784e-08
2624,1.8,1.8,1.35883e-08
2625,1.8,1.8,1.35857e-08
2626,1.8,1.8,1.35831e-08
2627,1.8,1.8,1.35806e-08
2628,1.8,1.8,1.3578e-08
2629,1.8,1.8,1.35754e-08
2630,1.8,1.8,1.3579e-08
2631,1.8,1.8,1.35764e-08
2632,1.8,1.8,1.35739e-08
2633,1.8,1.8,1.35713e-08
2634,1.8,1.8,1.35687e-08
2635,1.8,1.8,1.35661e-08
2636,1.8,1.8,1.3576e-08
2637,1.8,1.8,1.35734e-08
2638,1.8,1.8,1.35708e-08
2639,1.8,1.8,1.35683e-08
2640,1.8,1.8,1.35657e-08
2641,1.8,1.8,1.35631e-08
2642,1.8,1.8,1.35791e-08
2643,1.8,1.8,1.35766e-08
2644,1.8,1.8,1.3574e-08
2645,1.8,1.8,1.35714e-08
2646,1.8,1.8,1.35689e-08
2647,1.8,1.8,1.35663e-08
2648,1.8,1.8,1.35637e-08
2649,1.8,1.8,1.35735e-08
2650,1.8,1.8,1.3571e-08
2651,1.8,1.8,1.35684e-08
2652,1.8,1.8,1.35659e-08
2653,1.8,1.8,1.35633e-08
2654,1.8,1.8,1.35607e-08
2655,1.8,1.8,1.35705e-08
2656,1.8,1.8,1.3568e-08
2657,1.8,1.8,1.35654e-08
2658,1.8,1.8,1.35629e-08
2659,1.8,1.8,1.35603e-08
2660,1.8,1.8,1.35578e-08
2661,1.8,1.8,1.35552e-08
2662,1.8,1.8,1.35588e-08
2663,1.8,1.8,1.35563e-08
2664,1.8,1.8,1.35599e-08
2665,1.8,1.8,1.35573e-08
2666,1.8,1.8,1.35548e-08
2667,1.8,1.8,1.35522e-08
2668,1.8,1.8,1.3562e-08
2669,1.8,1.8,1.35594e-08
2670,1.8,1.8,1.35569e-08
2671,1.8,1.8,1.35544e-08
2672,1.8,1.8,1.35518e-08
2673,1.8,1.8,1.35493e-08
2674,1.8,1.8,1.35468e-08
2675,1.8,1.8,1.35565e-08
2676,1.8,1.8,1.35539e-08
2677,1.8,1.8,1.35514e-08
2678,1.8,1.8,1.35489e-08
2679,1.8,1.8,1.35464e-08
2680,1.8,1.8,1.35438e-08
2681,1.8,1.8,1.35535e-08
2682,1.8,1.8,1.3551e-08
2683,1.8,1.8,1.35485e-08
2684,1.8,1.8,1.3546e-08
2685,1.8,1.8,1.35434e-08
2686,1.8,1.8,1.3547e-08
2687,1.8,1.8,1.35445e-08
2688,1.8,1.8,1.35542e-08
2689,1.8,1.8,1.35516e-08
2690,1.8,1.8,1.35491e-08
2691,1.8,1.8,1.35466e-08
2692,1.8,1.8,1.35441e-08
2693,1.8,1.8,1.35416e-08
2694,1.8,1.8,1.35452e-08
2695,1.8,1.8,1.35426e-08
2696,1.8,1.8,1.35401e-08
2697,1.8,1.8,1.35376e-08
2698,1.8,1.8,1.35351e-08
2699,1.8,1.8,1.35326e-08
2700,1.8,1.8,1.35301e-08
2701,1.8,1.8,1.35397e-08
2702,1.8,1.8,1.35372e-08
2703,1.8,1.8,1.35347e-08
2704,1.8,1.8,1.35322e-08
2705,1.8,1.8,1.35297e-08
2706,1.8,1.8,1.35272e-08
2707,1.8,1.8,1.35247e-08
2708,1.8,1.8,1.35404e-08
2709,1.8,1.8,1.35379e-08
2710,1.8,1.8,1.35354e-08
2711,1.8,1.8,1.35329e-08
2712,1.8,1.8,1.35304e-08
2713,1.8,1.8,1.35279e-08
2714,1.8,1.8,1.35375e-08
2715,1.8,1.8,1.3535e-08
2716,1.8,1.8,1.35325e-08
2717,1.8,1.8,1.353e-08
2718,1.8,1.8,1.35276e-08
2719,1.8,1.8,1.35251e-08
2720,1.8,1.8,1.35226e-08
2721,1.8,1.8,1.35322e-08
2722,1.8,1.8,1.35297e-08
2723,1.8,1.8,1.35272e-08
2724,1.8,1.8,1.35247e-08
2725,1.8,1.8,1.35222e-08
2726,1.8,1.8,1.35197e-08
2727,1.8,1.8,1.35173e-08
2728,1.8,1.8,1.35208e-08
2729,1.8,1.8,1.35183e-08
2730,1.8,1.8,1.35159e-08
2731,1.8,1.8,1.35194e-08
2732,1.8,1.8,1.35169e-08
2733,1.8,1.8,1.35145e-08
2734,1.8,1.8,1.3512e-08
2735,1.8,1.8,1.35215e-08
2736,1.8,1.8,1.35191e-08
2737,1.8,1.8,1.35166e-08
2738,1.8,1.8,1.35141e-08
2739,1.8,1.8,1.35116e-08
2740,1.8,1.8,1.35092e-08
2741,1.8,1.8,1.35187e-08
2742,1.8,1.8,1.35162e-08
2743,1.8,1.8,1.35138e-08
2744,1.8,1.8,1.35113e-08
2745,1.8,1.8,1.35089e-08
2746,1.8,1.8,1.35064e-08
2747,1.8,1.8,1.35039e-08
2748,1.8,1.8,1.35134e-08
2749,1.8,1.8,1.3511e-08
2750,1.8,1.8,1.35085e-08
2751,1.8,1.8,1.35061e-08
2752,1.8,1.8,1.35036e-08
2753,1.8,1.8,1.35012e-08
2754,1.8,1.8,1.35047e-08
2755,1.8,1.8,1.35142e-08
2756,1.8,1.8,1.35117e-08
2757,1.8,1.8,1.35093e-08
2758,1.8,1.8,1.35068e-08
2759,1.8,1.8,1.35044e-08
2760,1.8,1.8,1.35019e-08
2761,1.8,1.8,1.34995e-08
2762,1.8,1.8,1.3503e-08
2763,1.8,1.8,1.35005e-08
2764,1.8,1.8,1.34981e-08
2765,1.8,1.8,1.34957e-08
2766,1.8,1.8,1.34932e-08
2767,1.8,1.8,1.34908e-08
2768,1.8,1.8,1.34883e-08
2769,1.8,1.8,1.34978e-08
2770,1.8,1.8,1.34954e-08
2771,1.8,1.8,1.34929e-08
2772,1.8,1.8,1.34905e-08
2773,1.8,1.8,1.34881e-08
2774,1.8,1.8,1.34856e-08
2775,1.8,1.8,1.34832e-08
2776,1.8,1.8,1.34926e-08
2777,1.8,1.8,1.34902e-08
2778,1.8,1.8,1.34937e-08
2779,1.8,1.8,1.34913e-08
2780,1.8,1.8,1.34888e-08
2781,1.8,1.8,1.34864e-08
2782,1.8,1.8,1.3484e-08
2783,1.8,1.8,1.34934e-08
2784,1.8,1.8,1.3491e-08
2785,1.8,1.8,1.34886e-08
2786,1.8,1.8,1.34861e-08
2787,1.8,1.8,1.34837e-08
2788,1.8,1.8,1.34813e-08
2789,1.8,1.8,1.34789e-08
2790,1.8,1.8,1.34883e-08
2791,1.8,1.8,1.34858e-08
2792,1.8,1.8,1.34834e-08
2793,1.8,1.8,1.3481e-08
2794,1.8,1.8,1.34786e-08
2795,1.8,1.8,1.34762e-08
2796,1.8,1.8,1.34738e-08
2797,1.8,1.8,1.34773e-08
2798,1.8,1.8,1.34749e-08
2799,1.8,1.8,1.34725e-08
2800,1.8,1.8,1.347e-08
2801,1.8,1.8,1.34676e-08
2802,1.8,1.8,1.34711e-08
2803,1.8,1.8,1.34687e-08
2804,1.8,1.8,1.34781e-08
2805,1.8,1.8,1.34757e-08
2806,1.8,1.8,1.34733e-08
2807,1.8,1.8,1.34709e-08
2808,1.8,1.8,1.34685e-08
2809,1.8,1.8,1.34661e-08
2810,1.8,1.8,1.34637e-08
2811,1.8,1.8,1.34613e-08
2812,1.8,1.8,1.34706e-08
2813,1.8,1.8,1.34682e-08
2814,1.8,1.8,1.34658e-08
2815,1.8,1.8,1.34634e-08
2816,1.8,1.8,1.3461e-08
2817,1.8,1.8,1.34587e-08
2818,1.8,1.8,1.34563e-08
2819,1.8,1.8,1.34656e-08
2820,1.8,1.8,1.34632e-08
2821,1.8,1.8,1.34608e-08
2822,1.8,1.8,1.34584e-08
2823,1.8,1.8,1.3456e-08
2824,1.8,1.8,1.34537e-08
2825,1.8,1.8,1.34513e-08
2826,1.8,1.8,1.34606e-08
2827,1.8,1.8,1.3464e-08
2828,1.8,1.8,1.34617e-08
2829,1.8,1.8,1.34593e-08
2830,1.8,1.8,1.34569e-08
2831,1.8,1.8,1.34545e-08
2832,1.8,1.8,1.34521e-08
2833,1.8,1.8,1.34556e-08
2834,1.8,1.8,1.34532e-08
2835,1.8,1.8,1.34508e-08
2836,1.8,1.8,1.34485e-08
2837,1.8,1.8,1.34461e-08
2838,1.8,1.8,1.34437e-08
2839,1.8,1.8,1.34414e-08
2840,1.8,1.8,1.3439e-08
2841,1.8,1.8,1.34483e-08
2842,1.8,1.8,1.34459e-08
2843,1.8,1.8,1.34435e-08
2844,1.8,1.8,1.34412e-08
2845,1.8,1.8,1.34388e-08
2846,1.8,1.8,1.34364e-08
2847,1.8,1.8,1.34341e-08
2848,1.8,1.8,1.34433e-08
2849,1.8,1.8,1.3441e-08
2850,1.8,1.8,1.34386e-08
2851,1.8,1.8,1.3442e-08
2852,1.8,1.8,1.34397e-08
2853,1.8,1.8,1.34373e-08
2854,1.8,1.8,1.3435e-08
2855,1.8,1.8,1.34442e-08
2856,1.8,1.8,1.34419e-08
2857,1.8,1.8,1.34395e-08
2858,1.8,1.8,1.34371e-08
2859,1.8,1.8,1.34348e-08
2860,1.8,1.8,1.34324e-08
2861,1.8,1.8,1.34301e-08
2862,1.8,1.8,1.34278e-08
2863,1.8,1.8,1.3437e-08
2864,1.8,1.8,1.34346e-08
2865,1.8,1.8,1.34323e-08
2866,1.8,1.8,1.34299e-08
2867,1.8,1.8,1.34276e-08
2868,1.8,1.8,1.34252e-08
2869,1.8,1.8,1.34229e-08
2870,1.8,1.8,1.34263e-08
2871,1.8,1.8,1.3424e-08
2872,1.8,1.8,1.34216e-08
2873,1.8,1.8,1.34193e-08
2874,1.8,1.8,1.3417e-08
2875,1.8,1.8,1.34146e-08
2876,1.8,1.8,1.34123e-08
2877,1.8,1.8,1.34157e-08
2878,1.8,1.8,1.34249e-08
2879,1.8,1.8,1.34226e-08
2880,1.8,1.8,1.34202e-08
2881,1.8,1.8,1.34179e-08
2882,1.8,1.8,1.34156e-08
2883,1.8,1.8,1.34133e-08
2884,1.8,1.8,1.34109e-08
2885,1.8,1.8,1.34201e-08
2886,1.8,1.8,1.34178e-08
2887,1.8,1.8,1.34154e-08
2888,1.8,1.8,1.34131e-08
2889,1.8,1.8,1.34108e-08
2890,1.8,1.8,1.34085e-08
2891,1.8,1.8,1.34061e-08
2892,1.8,1.8,1.34038e-08
2893,1.8,1.8,1.3413e-08
2894,1.8,1.8,1.34106e-08
2895,1.8,1.8,1.34083e-08
2896,1.8,1.8,1.3406e-08
2897,1.8,1.8,1.34037e-08
2898,1.8,1.8,1.34014e-08
2899,1.8,1.8,1.33991e-08
2900,1.8,1.8,1.33968e-08
2901,1.8,1.8,1.34059e-08
2902,1.8,1.8,1.34036e-08
2903,1.8,1.8,1.3407e-08
2904,1.8,1.8,1.34047e-08
2905,1.8,1.8,1.34024e-08
2906,1.8,1.8,1.34e-08
2907,1.8,1.8,1.33977e-08
2908,1.8,1.8,1.34011e-08
2909,1.8,1.8,1.33988e-08
2910,1.8,1.8,1.33965e-08
2911,1.8,1.8,1.33942e-08
2912,1.8,1.8,1.33919e-08
2913,1.8,1.8,1.33896e-08
2914,1.8,1.8,1.33873e-08
2915,1.8,1.8,1.3385e-08
2916,1.8,1.8,1.33941e-08
2917,1.8,1.8,1.33918e-08
2918,1.8,1.8,1.33895e-08
2919,1.8,1.8,1.33872e-08
2920,1.8,1.8,1.33849e-08
2921,1.8,1.8,1.33826e-08
2922,1.8,1.8,1.33804e-08
2923,1.8,1.8,1.33781e-08
2924,1.8,1.8,1.33871e-08
2925,1.8,1.8,1.33848e-08
2926,1.8,1.8,1.33826e-08
2927,1.8,1.8,1.33803e-08
2928,1.8,1.8,1.3378e-08
2929,1.8,1.8,1.33814e-08
2930,1.8,1.8,1.33791e-08
2931,1.8,1.8,1.33768e-08
2932,1.8,1.8,1.33858e-08
2933,1.8,1.8,1.33836e-08
2934,1.8,1.8,1.33813e-08
2935,1.8,1.8,1.3379e-08
2936,1.8,1.8,1.33767e-08
2937,1.8,1.8,1.33744e-08
2938,1.8,1.8,1.33722e-08
2939,1.8,1.8,1.33699e-08
2940,1.8,1.8,1.33789e-08
2941,1.8,1.8,1.33766e-08
2942,1.8,1.8,1.33744e-08
2943,1.8,1.8,1.33721e-08
2944,1.8,1.8,1.33698e-08
2945,1.8,1.8,1.33675e-08
2946,1.8,1.8,1.33653e-08
2947,1.8,1.8,1.33686e-08
2948,1.8,1.8,1.33664e-08
2949,1.8,1.8,1.33641e-08
2950,1.8,1.8,1.33618e-08
2951,1.8,1.8,1.33596e-08
2952,1.8,1.8,1.33573e-08
2953,1.8,1.8,1.33551e-08
2954,1.8,1.8,1.33528e-08
2955,1.8,1.8,1.33618e-08
2956,1.8,1.8,1.33651e-08
2957,1.8,1.8,1.33629e-08
2958,1.8,1.8,1.33606e-08
2959,1.8,1.8,1.33584e-08
2960,1.8,1.8,1.33561e-08
2961,1.8,1.8,1.33539e-08
2962,1.8,1.8,1.33516e-08
2963,1.8,1.8,1.33606e-08
2964,1.8,1.8,1.33583e-08
2965,1.8,1.8,1.33561e-08
2966,1.8,1.8,1.33538e-08
2967,1.8,1.8,1.33516e-08
2968,1.8,1.8,1.33493e-08
2969,1.8,1.8,1.33471e-08
2970,1.8,1.8,1.33448e-08
2971,1.8,1.8,1.33538e-08
2972,1.8,1.8,1.33515e-08
2973,1.8,1.8,1.33493e-08
2974,1.8,1.8,1.3347e-08
2975,1.8,1.8,1.33448e-08
2976,1.8,1.8,1.33426e-08
2977,1.8,1.8,1.33403e-08
2978,1.8,1.8,1.33381e-08
